id,school_dbn,school_name,year,regents_exam,total_tested,mean_score,percent_65_or_above
40685,84M350,Democracy Preparatory Charter School,2020,Common Core Geometry,17,53.64706,11.764706
40686,84M350,Democracy Preparatory Charter School,2020,Global History and Geography,10,61.3,40.0
40687,84M350,Democracy Preparatory Charter School,2020,Living Environment,8,61.75,25.0
40688,84M350,Democracy Preparatory Charter School,2020,Chemistry,24,58.625,20.833334
40689,84M350,Democracy Preparatory Charter School,2020,Physics,9,30.555555,0.0
40690,84M350,Democracy Preparatory Charter School,2021,Common Core Algebra,116,65.69827,57.75862
40691,84M350,Democracy Preparatory Charter School,2021,Common Core English,107,69.514015,70.09346
40692,84M350,Democracy Preparatory Charter School,2021,Living Environment,86,66.84884,59.302326
40693,84M350,Democracy Preparatory Charter School,2022,Common Core Algebra,124,67.258064,58.064518
40694,84M350,Democracy Preparatory Charter School,2022,Common Core Algebra 2,83,52.108433,19.27711
40695,84M350,Democracy Preparatory Charter School,2022,Common Core English,93,72.07527,75.268814
40696,84M350,Democracy Preparatory Charter School,2022,Common Core Geometry,101,52.831684,14.851485
40697,84M350,Democracy Preparatory Charter School,2022,Global History and Geography,88,74.51136,86.36364
40698,84M350,Democracy Preparatory Charter School,2022,Living Environment,102,69.088234,66.666664
40699,84M350,Democracy Preparatory Charter School,2022,Chemistry,89,53.41573,10.11236
40700,84M350,Democracy Preparatory Charter School,2022,Physics,88,43.659092,10.227273
40701,84M350,Democracy Preparatory Charter School,2023,Common Core Algebra,161,65.88199,59.62733
40702,84M350,Democracy Preparatory Charter School,2023,Common Core Algebra 2,101,50.772278,13.861386
40703,84M350,Democracy Preparatory Charter School,2023,Common Core English,85,73.84706,77.64706
40704,84M350,Democracy Preparatory Charter School,2023,Common Core Geometry,119,51.092438,11.764706
40705,84M350,Democracy Preparatory Charter School,2023,Global History and Geography,74,72.41892,79.72973
40706,84M350,Democracy Preparatory Charter School,2023,Living Environment,84,64.833336,59.52381
40707,84M350,Democracy Preparatory Charter School,2023,Chemistry,91,51.78022,13.186813
40708,84M350,Democracy Preparatory Charter School,2023,Physics,101,26.930693,0.990099
40709,84M350,Democracy Preparatory Charter School,2023,US History and Government,73,62.657536,45.20548
40710,84M351,Success Academy Charter School - Harlem 1,2017,Common Core Algebra 2,16,69.125,81.25
40711,84M351,Success Academy Charter School - Harlem 1,2017,Common Core English,49,90.77551,100.0
40712,84M351,Success Academy Charter School - Harlem 1,2017,Global History and Geography,48,84.208336,97.916664
40713,84M351,Success Academy Charter School - Harlem 1,2017,Chemistry,8,71.875,87.5
40714,84M351,Success Academy Charter School - Harlem 1,2018,Common Core Algebra,185,82.821625,97.297295
40715,84M351,Success Academy Charter School - Harlem 1,2018,Common Core Algebra 2,22,70.5,81.818184
40716,84M351,Success Academy Charter School - Harlem 1,2018,Common Core English,108,73.80556,84.25926
40717,84M351,Success Academy Charter School - Harlem 1,2018,Living Environment,17,80.94118,94.117645
40718,84M351,Success Academy Charter School - Harlem 1,2019,Common Core Algebra,103,83.16505,99.02913
40719,84M351,Success Academy Charter School - Harlem 1,2019,Common Core Algebra 2,134,79.89552,97.76119
40720,84M351,Success Academy Charter School - Harlem 1,2019,Common Core English,305,86.24918,99.34426
40721,84M351,Success Academy Charter School - Harlem 1,2019,Common Core Geometry,213,74.521126,93.42723
40722,84M351,Success Academy Charter School - Harlem 1,2019,Global History and Geography,143,75.65734,90.90909
40723,84M351,Success Academy Charter School - Harlem 1,2019,Living Environment,327,81.899086,98.47095
40724,84M351,Success Academy Charter School - Harlem 1,2019,Physics,31,73.22581,77.41936
40725,84M351,Success Academy Charter School - Harlem 1,2019,US History and Government,50,82.84,100.0
40726,84M351,Success Academy Charter School - Harlem 1,2020,Common Core Algebra,13,76.84615,100.0
40727,84M351,Success Academy Charter School - Harlem 1,2020,Common Core Algebra 2,9,71.55556,100.0
40728,84M351,Success Academy Charter School - Harlem 1,2020,Common Core English,123,86.95122,100.0
40729,84M351,Success Academy Charter School - Harlem 1,2020,Global History and Geography,19,68.8421,63.157894
40730,84M351,Success Academy Charter School - Harlem 1,2020,Living Environment,166,82.59638,100.0
40731,84M351,Success Academy Charter School - Harlem 1,2022,Common Core Algebra,53,78.396225,100.0
40732,84M351,Success Academy Charter School - Harlem 1,2022,Common Core English,54,78.90741,96.296295
40733,84M351,Success Academy Charter School - Harlem 1,2022,Global History and Geography,145,73.703445,93.10345
40734,84M351,Success Academy Charter School - Harlem 1,2022,Living Environment,54,78.18519,100.0
40735,84M351,Success Academy Charter School - Harlem 1,2023,Common Core Algebra,72,83.736115,100.0
40736,84M351,Success Academy Charter School - Harlem 1,2023,Common Core English,77,80.96104,98.7013
40737,84M351,Success Academy Charter School - Harlem 1,2023,Global History and Geography,85,72.0,83.52941
40738,84M351,Success Academy Charter School - Harlem 1,2023,Living Environment,73,80.630135,100.0
40739,84M353,New Heights Academy Charter School,2015,Algebra 2 (Trigonometry),93,56.95699,30.107527
40740,84M353,New Heights Academy Charter School,2015,Common Core Algebra,70,63.82857,60.0
40741,84M353,New Heights Academy Charter School,2015,Common Core Geometry,113,53.230087,14.159292
40742,84M353,New Heights Academy Charter School,2015,English,33,70.27273,81.818184
40743,84M353,New Heights Academy Charter School,2015,Geometry,111,54.135136,25.225225
40744,84M353,New Heights Academy Charter School,2015,Global History and Geography,87,68.62069,58.62069
40745,84M353,New Heights Academy Charter School,2015,Italian,25,83.52,92.0
40746,84M353,New Heights Academy Charter School,2015,Living Environment,105,75.2,88.57143
40747,84M353,New Heights Academy Charter School,2015,Chemistry,63,67.30159,63.49206
40748,84M353,New Heights Academy Charter School,2015,Earth Science,77,69.03896,63.636364
40749,84M353,New Heights Academy Charter School,2015,US History and Government,91,85.31868,98.9011
40750,84M353,New Heights Academy Charter School,2016,Algebra 2 (Trigonometry),94,47.0,17.021276
40751,84M353,New Heights Academy Charter School,2016,Common Core Algebra,132,71.63636,78.030304
40752,84M353,New Heights Academy Charter School,2016,Common Core Algebra 2,81,50.296295,12.345679
40753,84M353,New Heights Academy Charter School,2016,Common Core English,83,77.180725,83.13253
40754,84M353,New Heights Academy Charter School,2016,Common Core Geometry,78,52.55128,16.666666
40755,84M353,New Heights Academy Charter School,2016,English,17,72.05882,82.35294
40756,84M353,New Heights Academy Charter School,2016,Global History and Geography,120,66.21667,47.5
40757,84M353,New Heights Academy Charter School,2016,Italian,42,80.02381,92.85714
40758,84M353,New Heights Academy Charter School,2016,Living Environment,118,71.95763,75.42373
40759,84M353,New Heights Academy Charter School,2016,Chemistry,51,51.64706,11.764706
40760,84M353,New Heights Academy Charter School,2016,Earth Science,76,68.02631,61.842106
40761,84M353,New Heights Academy Charter School,2016,US History and Government,70,74.48572,77.14286
40762,84M353,New Heights Academy Charter School,2017,Common Core Algebra,131,74.137405,85.496185
40763,84M353,New Heights Academy Charter School,2017,Common Core Algebra 2,43,51.23256,13.953488
40764,84M353,New Heights Academy Charter School,2017,Common Core English,118,80.52542,94.067795
40765,84M353,New Heights Academy Charter School,2017,Common Core Geometry,93,56.591396,16.129032
40766,84M353,New Heights Academy Charter School,2017,Global History and Geography,127,66.8189,64.56693
40767,84M353,New Heights Academy Charter School,2017,Italian,49,78.34694,91.83673
40768,84M353,New Heights Academy Charter School,2017,Living Environment,100,75.71,82.0
40769,84M353,New Heights Academy Charter School,2017,Chemistry,54,55.203705,18.518518
40770,84M353,New Heights Academy Charter School,2017,Earth Science,8,60.875,62.5
40771,84M353,New Heights Academy Charter School,2017,US History and Government,108,76.888885,83.333336
40772,84M353,New Heights Academy Charter School,2018,Common Core Algebra,150,71.013336,74.0
40773,84M353,New Heights Academy Charter School,2018,Common Core Algebra 2,172,54.92442,27.32558
40774,84M353,New Heights Academy Charter School,2018,Common Core English,116,77.77586,91.37931
40775,84M353,New Heights Academy Charter School,2018,Common Core Geometry,6,58.333332,16.666666
40776,84M353,New Heights Academy Charter School,2018,Global History and Geography,123,73.138214,69.9187
40777,84M353,New Heights Academy Charter School,2018,Italian,45,70.08889,66.666664
40778,84M353,New Heights Academy Charter School,2018,Living Environment,93,71.27957,73.11828
40779,84M353,New Heights Academy Charter School,2018,Chemistry,60,56.733334,33.333332
40780,84M353,New Heights Academy Charter School,2018,Earth Science,107,65.3271,58.878506
40781,84M353,New Heights Academy Charter School,2018,US History and Government,101,71.9901,72.27723
40782,84M353,New Heights Academy Charter School,2019,Common Core Algebra,124,71.51613,76.6129
40783,84M353,New Heights Academy Charter School,2019,Common Core Algebra 2,98,65.39796,53.061226
40784,84M353,New Heights Academy Charter School,2019,Common Core English,113,79.530975,93.80531
40785,84M353,New Heights Academy Charter School,2019,Common Core Geometry,63,59.73016,46.031746
40786,84M353,New Heights Academy Charter School,2019,Global History and Geography,102,72.65686,75.4902
40787,84M353,New Heights Academy Charter School,2019,Living Environment,110,71.59091,73.63636
40788,84M353,New Heights Academy Charter School,2019,Chemistry,63,61.333332,44.444443
40789,84M353,New Heights Academy Charter School,2019,Earth Science,88,66.51136,63.636364
40790,84M353,New Heights Academy Charter School,2019,US History and Government,107,77.76636,84.11215
40791,84M353,New Heights Academy Charter School,2020,Common Core Algebra,22,64.181816,50.0
40792,84M353,New Heights Academy Charter School,2020,Common Core Algebra 2,6,57.833332,33.333332
40793,84M353,New Heights Academy Charter School,2020,Global History and Geography,9,72.888885,88.888885
40794,84M353,New Heights Academy Charter School,2020,Living Environment,18,53.333332,16.666666
40795,84M353,New Heights Academy Charter School,2020,US History and Government,8,60.75,50.0
40796,84M353,New Heights Academy Charter School,2022,Common Core Algebra,99,63.141415,41.414143
40797,84M353,New Heights Academy Charter School,2022,Common Core Algebra 2,64,56.453125,28.125
40798,84M353,New Heights Academy Charter School,2022,Common Core English,121,75.694214,80.99174
40799,84M353,New Heights Academy Charter School,2022,Common Core Geometry,74,50.08108,18.918919
40800,84M353,New Heights Academy Charter School,2022,Global History and Geography,82,70.13415,76.82927
40801,84M353,New Heights Academy Charter School,2022,Italian,14,58.142857,42.857143
40802,84M353,New Heights Academy Charter School,2022,Living Environment,87,67.56322,63.21839
40803,84M353,New Heights Academy Charter School,2022,Chemistry,81,48.074074,0.0
40804,84M353,New Heights Academy Charter School,2022,Earth Science,72,52.36111,23.61111
40805,84M353,New Heights Academy Charter School,2023,Common Core Algebra,155,69.15484,72.258064
40806,84M353,New Heights Academy Charter School,2023,Common Core Algebra 2,47,63.276596,55.31915
40807,84M353,New Heights Academy Charter School,2023,Common Core English,152,80.427635,94.07895
40808,84M353,New Heights Academy Charter School,2023,Common Core Geometry,33,61.515152,36.363636
40809,84M353,New Heights Academy Charter School,2023,Global History and Geography,106,69.86793,67.92453
40810,84M353,New Heights Academy Charter School,2023,Italian,17,73.29412,70.588234
40811,84M353,New Heights Academy Charter School,2023,Living Environment,93,61.537636,50.537636
40812,84M353,New Heights Academy Charter School,2023,Chemistry,13,60.615383,30.76923
40813,84M353,New Heights Academy Charter School,2023,Earth Science,90,65.522224,57.77778
40814,84M353,New Heights Academy Charter School,2023,US History and Government,87,65.586205,55.172413
40815,84M382,DREAM Charter School,2018,Common Core Algebra,94,69.05319,77.65958
40816,84M382,DREAM Charter School,2018,Living Environment,94,72.010635,78.723404
40817,84M382,DREAM Charter School,2019,Common Core Algebra,104,65.45192,65.38461
40818,84M382,DREAM Charter School,2019,Common Core English,97,75.26804,84.53608
40819,84M382,DREAM Charter School,2019,Common Core Geometry,101,53.554455,27.722773
40820,84M382,DREAM Charter School,2019,Global History and Geography,96,72.354164,75.0
40821,84M382,DREAM Charter School,2019,Living Environment,119,69.4958,71.42857
40822,84M382,DREAM Charter School,2019,Chemistry,55,62.70909,43.636364
40823,84M382,DREAM Charter School,2020,Common Core Algebra,23,59.826088,43.47826
40824,84M382,DREAM Charter School,2020,Common Core English,108,69.583336,67.59259
40825,84M382,DREAM Charter School,2021,Common Core Algebra,88,55.488636,35.227272
40826,84M382,DREAM Charter School,2021,Common Core English,96,65.885414,63.541668
40827,84M382,DREAM Charter School,2022,Common Core Algebra,148,64.445946,54.054054
40828,84M382,DREAM Charter School,2022,Common Core English,163,64.975464,57.055214
40829,84M382,DREAM Charter School,2022,Global History and Geography,89,72.24719,73.03371
40830,84M382,DREAM Charter School,2022,Living Environment,97,63.70103,50.515465
40831,84M382,DREAM Charter School,2023,Common Core Algebra,170,68.858826,71.17647
40832,84M382,DREAM Charter School,2023,Common Core English,139,63.11511,51.079136
40833,84M382,DREAM Charter School,2023,Global History and Geography,103,70.78641,73.78641
40834,84M382,DREAM Charter School,2023,Living Environment,112,61.910713,43.75
40835,84M382,DREAM Charter School,2023,Earth Science,104,55.58654,31.73077
40836,84M384,Success Academy Charter School - Harlem 2,2018,Common Core Algebra,69,84.36232,100.0
40837,84M384,Success Academy Charter School - Harlem 2,2019,Common Core Algebra,78,84.448715,97.4359
40838,84M384,Success Academy Charter School - Harlem 2,2019,US History and Government,79,84.53165,92.40506
40839,84M384,Success Academy Charter School - Harlem 2,2020,Living Environment,46,83.95652,100.0
40840,84M385,Success Academy Charter School - Harlem 3,2018,Common Core Algebra,165,84.06061,100.0
