borough,school_dbn,school_name,year,regents_exam,total_tested,mean_score,percent_65_or_above,id
Manhattan,06M463,High School for Media and Communications,2023,Global History and Geography,115,62.6,54.782608,19420
Manhattan,06M463,High School for Media and Communications,2023,Living Environment,119,56.12605,36.134453,19421
Manhattan,06M463,High School for Media and Communications,2023,Spanish,80,83.3,92.5,19422
Manhattan,06M463,High School for Media and Communications,2023,US History and Government,96,57.59375,34.375,19423
Manhattan,06M467,High School for Law and Public Service,2017,Chemistry,36,51.52778,22.222221,19424
Manhattan,06M467,High School for Law and Public Service,2017,Common Core Algebra,252,62.61905,55.15873,19425
Manhattan,06M467,High School for Law and Public Service,2017,Common Core Algebra 2,46,48.434784,10.869565,19426
Manhattan,06M467,High School for Law and Public Service,2017,Common Core English,179,63.988827,62.56983,19427
Manhattan,06M467,High School for Law and Public Service,2017,Common Core Geometry,83,51.66265,9.638555,19428
Manhattan,06M467,High School for Law and Public Service,2017,Earth Science,44,58.113636,27.272728,19429
Manhattan,06M467,High School for Law and Public Service,2017,Global History and Geography,188,58.23936,45.212765,19430
Manhattan,06M467,High School for Law and Public Service,2017,Living Environment,198,58.520203,44.444443,19431
Manhattan,06M467,High School for Law and Public Service,2017,Physics,19,40.894737,0.0,19432
Manhattan,06M467,High School for Law and Public Service,2017,Spanish,61,88.37705,95.08197,19433
Manhattan,06M467,High School for Law and Public Service,2017,US History and Government,147,67.680275,72.10884,19434
Manhattan,06M467,High School for Law and Public Service,2018,Chemistry,24,56.458332,25.0,19435
Manhattan,06M467,High School for Law and Public Service,2018,Common Core Algebra,225,55.808887,31.11111,19436
Manhattan,06M467,High School for Law and Public Service,2018,Common Core Algebra 2,37,54.324326,24.324324,19437
Manhattan,06M467,High School for Law and Public Service,2018,Common Core English,198,60.055557,54.545456,19438
Manhattan,06M467,High School for Law and Public Service,2018,Common Core Geometry,127,48.968502,14.960629,19439
Manhattan,06M467,High School for Law and Public Service,2018,Earth Science,68,58.838234,33.82353,19440
Manhattan,06M467,High School for Law and Public Service,2018,Global History and Geography,211,56.93839,38.388626,19441
Manhattan,06M467,High School for Law and Public Service,2018,Living Environment,202,55.42079,33.168316,19442
Manhattan,06M467,High School for Law and Public Service,2018,Physics,26,43.807693,26.923077,19443
Manhattan,06M467,High School for Law and Public Service,2018,Spanish,72,82.486115,87.5,19444
Manhattan,06M467,High School for Law and Public Service,2018,US History and Government,127,67.47244,62.992126,19445
Manhattan,06M467,High School for Law and Public Service,2019,Chemistry,34,38.47059,2.9411764,19446
Manhattan,06M467,High School for Law and Public Service,2019,Common Core Algebra,186,56.317204,33.333332,19447
Manhattan,06M467,High School for Law and Public Service,2019,Common Core Algebra 2,56,53.517857,26.785715,19448
Manhattan,06M467,High School for Law and Public Service,2019,Common Core English,148,64.27027,62.837837,19449
Manhattan,06M467,High School for Law and Public Service,2019,Common Core Geometry,60,47.35,16.666666,19450
Manhattan,06M467,High School for Law and Public Service,2019,Global History and Geography,172,56.034885,34.88372,19451
Manhattan,06M467,High School for Law and Public Service,2019,Living Environment,195,58.553844,41.53846,19452
Manhattan,06M467,High School for Law and Public Service,2019,Physics,37,43.432434,2.7027028,19453
Manhattan,06M467,High School for Law and Public Service,2019,Spanish,20,85.45,100.0,19454
Manhattan,06M467,High School for Law and Public Service,2019,US History and Government,139,58.47482,43.165466,19455
Manhattan,06M467,High School for Law and Public Service,2022,Common Core Algebra,69,54.971016,24.637682,19456
Manhattan,06M467,High School for Law and Public Service,2022,Common Core Algebra 2,33,39.878788,3.030303,19457
Manhattan,06M467,High School for Law and Public Service,2022,Common Core English,114,61.5,55.263157,19458
Manhattan,06M467,High School for Law and Public Service,2022,Common Core Geometry,66,39.136364,3.030303,19459
Manhattan,06M467,High School for Law and Public Service,2022,Earth Science,48,49.208332,16.666666,19460
Manhattan,06M467,High School for Law and Public Service,2022,Global History and Geography,102,59.2451,40.19608,19461
Manhattan,06M467,High School for Law and Public Service,2022,Living Environment,73,63.150684,53.424656,19462
Manhattan,06M467,High School for Law and Public Service,2022,Spanish,31,83.064514,96.77419,19463
Manhattan,06M467,High School for Law and Public Service,2023,Common Core Algebra,167,56.293415,32.33533,19464
Manhattan,06M467,High School for Law and Public Service,2023,Common Core Algebra 2,37,42.18919,2.7027028,19465
Manhattan,06M467,High School for Law and Public Service,2023,Common Core English,147,54.42177,44.217686,19466
Manhattan,06M467,High School for Law and Public Service,2023,Common Core Geometry,26,54.307693,23.076923,19467
Manhattan,06M467,High School for Law and Public Service,2023,Earth Science,45,66.4,60.0,19468
Manhattan,06M467,High School for Law and Public Service,2023,Global History and Geography,94,66.38298,59.574467,19469
Manhattan,06M467,High School for Law and Public Service,2023,Living Environment,139,65.51079,61.870502,19470
Manhattan,06M467,High School for Law and Public Service,2023,Spanish,90,85.86667,94.44444,19471
Manhattan,06M467,High School for Law and Public Service,2023,US History and Government,77,61.857143,44.155846,19472
Manhattan,06M468,High School for Health Careers and Sciences,2017,Chemistry,19,61.894737,36.842106,19473
Manhattan,06M468,High School for Health Careers and Sciences,2017,Common Core Algebra,259,59.837837,42.857143,19474
Manhattan,06M468,High School for Health Careers and Sciences,2017,Common Core Algebra 2,7,57.42857,14.285714,19475
Manhattan,06M468,High School for Health Careers and Sciences,2017,Common Core English,132,63.909092,66.666664,19476
Manhattan,06M468,High School for Health Careers and Sciences,2017,Common Core Geometry,112,52.82143,15.178572,19477
Manhattan,06M468,High School for Health Careers and Sciences,2017,Earth Science,110,54.98182,26.363636,19478
Manhattan,06M468,High School for Health Careers and Sciences,2017,Global History and Geography,193,55.523315,37.823833,19479
Manhattan,06M468,High School for Health Careers and Sciences,2017,Living Environment,162,59.160492,36.419754,19480
Manhattan,06M468,High School for Health Careers and Sciences,2017,Spanish,26,86.30769,96.15385,19481
Manhattan,06M468,High School for Health Careers and Sciences,2017,US History and Government,127,60.283466,44.88189,19482
Manhattan,06M468,High School for Health Careers and Sciences,2018,Common Core Algebra,153,61.209152,49.019608,19483
Manhattan,06M468,High School for Health Careers and Sciences,2018,Common Core Algebra 2,26,63.53846,42.307693,19484
Manhattan,06M468,High School for Health Careers and Sciences,2018,Common Core English,115,64.252174,66.95652,19485
Manhattan,06M468,High School for Health Careers and Sciences,2018,Common Core Geometry,63,50.126984,9.523809,19486
Manhattan,06M468,High School for Health Careers and Sciences,2018,Earth Science,71,60.957745,39.43662,19487
Manhattan,06M468,High School for Health Careers and Sciences,2018,Global History and Geography,159,58.408806,40.25157,19488
Manhattan,06M468,High School for Health Careers and Sciences,2018,Living Environment,172,63.05814,54.069767,19489
Manhattan,06M468,High School for Health Careers and Sciences,2018,Spanish,15,79.8,80.0,19490
Manhattan,06M468,High School for Health Careers and Sciences,2018,US History and Government,104,65.70192,61.53846,19491
Manhattan,06M468,High School for Health Careers and Sciences,2019,Common Core Algebra,135,61.125927,45.185184,19492
Manhattan,06M468,High School for Health Careers and Sciences,2019,Common Core Algebra 2,16,50.75,12.5,19493
Manhattan,06M468,High School for Health Careers and Sciences,2019,Common Core English,133,63.5188,56.390976,19494
Manhattan,06M468,High School for Health Careers and Sciences,2019,Common Core Geometry,37,57.054054,21.621622,19495
Manhattan,06M468,High School for Health Careers and Sciences,2019,Earth Science,50,63.0,54.0,19496
Manhattan,06M468,High School for Health Careers and Sciences,2019,Global History and Geography,141,61.51773,48.93617,19497
Manhattan,06M468,High School for Health Careers and Sciences,2019,Living Environment,109,63.688072,52.29358,19498
Manhattan,06M468,High School for Health Careers and Sciences,2019,Spanish,173,79.47399,86.7052,19499
Manhattan,06M468,High School for Health Careers and Sciences,2019,US History and Government,127,57.125984,40.157482,19500
Manhattan,06M468,High School for Health Careers and Sciences,2022,Chemistry,18,49.38889,16.666666,19501
Manhattan,06M468,High School for Health Careers and Sciences,2022,Common Core Algebra,88,55.659092,30.681818,19502
Manhattan,06M468,High School for Health Careers and Sciences,2022,Common Core English,93,64.43011,59.139786,19503
Manhattan,06M468,High School for Health Careers and Sciences,2022,Common Core Geometry,71,44.19718,5.633803,19504
Manhattan,06M468,High School for Health Careers and Sciences,2022,Earth Science,21,52.04762,19.047619,19505
Manhattan,06M468,High School for Health Careers and Sciences,2022,Global History and Geography,69,67.347824,66.666664,19506
Manhattan,06M468,High School for Health Careers and Sciences,2022,Living Environment,107,60.925232,45.79439,19507
Manhattan,06M468,High School for Health Careers and Sciences,2022,Spanish,43,78.906975,83.72093,19508
Manhattan,06M468,High School for Health Careers and Sciences,2023,Common Core Algebra,184,50.70652,15.217391,19509
Manhattan,06M468,High School for Health Careers and Sciences,2023,Common Core Algebra 2,7,49.857143,14.285714,19510
Manhattan,06M468,High School for Health Careers and Sciences,2023,Common Core English,103,64.514565,60.194176,19511
Manhattan,06M468,High School for Health Careers and Sciences,2023,Common Core Geometry,28,50.535713,25.0,19512
Manhattan,06M468,High School for Health Careers and Sciences,2023,Earth Science,29,57.37931,37.931034,19513
Manhattan,06M468,High School for Health Careers and Sciences,2023,Global History and Geography,124,60.387096,41.935482,19514
Manhattan,06M468,High School for Health Careers and Sciences,2023,Living Environment,94,55.255318,26.595745,19515
Manhattan,06M468,High School for Health Careers and Sciences,2023,Spanish,65,82.35384,96.92308,19516
Manhattan,06M468,High School for Health Careers and Sciences,2023,US History and Government,64,62.828125,51.5625,19517
Manhattan,06M528,I.S. 528 Bea Fuller Rodgers School,2017,Common Core Algebra,55,59.81818,36.363636,19518
Manhattan,06M528,I.S. 528 Bea Fuller Rodgers School,2018,Common Core Algebra,67,56.119404,29.850746,19519
Manhattan,06M528,I.S. 528 Bea Fuller Rodgers School,2018,Living Environment,70,51.357143,21.428572,19520
Manhattan,06M528,I.S. 528 Bea Fuller Rodgers School,2019,Common Core Algebra,55,49.563637,18.181818,19521
Manhattan,06M528,I.S. 528 Bea Fuller Rodgers School,2019,Living Environment,56,40.785713,8.928572,19522
Manhattan,06M528,I.S. 528 Bea Fuller Rodgers School,2023,Common Core Algebra,76,53.144737,14.473684,19523
Manhattan,06M528,I.S. 528 Bea Fuller Rodgers School,2023,Living Environment,72,54.930557,26.38889,19524
Manhattan,06M540,A. Philip Randolph Campus High School,2017,Chemistry,86,73.81396,79.06977,19525
Manhattan,06M540,A. Philip Randolph Campus High School,2017,Common Core Algebra,358,73.59497,80.72626,19526
Manhattan,06M540,A. Philip Randolph Campus High School,2017,Common Core Algebra 2,109,66.72477,63.302753,19527
Manhattan,06M540,A. Philip Randolph Campus High School,2017,Common Core English,263,76.04943,88.21293,19528
Manhattan,06M540,A. Philip Randolph Campus High School,2017,Common Core Geometry,148,65.75,62.837837,19529
Manhattan,06M540,A. Philip Randolph Campus High School,2017,Earth Science,178,60.14607,37.64045,19530
Manhattan,06M540,A. Philip Randolph Campus High School,2017,French,15,55.666668,26.666666,19531
Manhattan,06M540,A. Philip Randolph Campus High School,2017,Global History and Geography,477,62.41929,46.540882,19532
Manhattan,06M540,A. Philip Randolph Campus High School,2017,Living Environment,336,71.645836,74.40476,19533
Manhattan,06M540,A. Philip Randolph Campus High School,2017,Physics,16,63.3125,43.75,19534
Manhattan,06M540,A. Philip Randolph Campus High School,2017,Spanish,104,84.375,88.46154,19535
Manhattan,06M540,A. Philip Randolph Campus High School,2017,US History and Government,271,71.756454,76.383766,19536
Manhattan,06M540,A. Philip Randolph Campus High School,2018,Chemistry,106,71.98113,83.962265,19537
Manhattan,06M540,A. Philip Randolph Campus High School,2018,Common Core Algebra,330,72.28485,80.90909,19538
Manhattan,06M540,A. Philip Randolph Campus High School,2018,Common Core Algebra 2,129,73.449615,86.82171,19539
Manhattan,06M540,A. Philip Randolph Campus High School,2018,Common Core English,319,75.88401,86.206894,19540
Manhattan,06M540,A. Philip Randolph Campus High School,2018,Common Core Geometry,249,65.34538,57.831326,19541
Manhattan,06M540,A. Philip Randolph Campus High School,2018,Earth Science,134,60.24627,39.55224,19542
Manhattan,06M540,A. Philip Randolph Campus High School,2018,French,22,58.727272,13.636364,19543
Manhattan,06M540,A. Philip Randolph Campus High School,2018,Global History and Geography,445,63.27191,52.35955,19544
Manhattan,06M540,A. Philip Randolph Campus High School,2018,Living Environment,293,74.05802,81.91126,19545
Manhattan,06M540,A. Philip Randolph Campus High School,2018,Physics,24,60.958332,41.666668,19546
Manhattan,06M540,A. Philip Randolph Campus High School,2018,Spanish,191,81.18324,88.481674,19547
Manhattan,06M540,A. Philip Randolph Campus High School,2018,US History and Government,304,73.07895,76.64474,19548
Manhattan,06M540,A. Philip Randolph Campus High School,2019,Chemistry,171,67.7076,58.47953,19549
